Module;Function;Mehtod;Domain;Input;Average;StandDev;Min;Max;Median;Range
n_queens;queens_list;msr;energy-gpu;12;0.01001586914;0.005322667689581574;0.0045776367;0.0169067383;0.00897216795;0.012329101600000001
n_queens;queens_list;msr;energy-pkg;6;0.00405273436;0.0007217190191883191;0.0033569336;0.0052490234;0.0038757324;0.0018920898000000003
n_queens;queens_list;msr;energy-pkg;7;0.01160278321;0.0016167469269050664;0.0087890625;0.013671875;0.01129150395;0.0048828125
n_queens;queens_list;msr;energy-pkg;8;0.0309814453;0.0023063070485480346;0.0280761719;0.0343017578;0.0313720703;0.0062255859
n_queens;queens_list;msr;energy-pkg;9;0.158392334;0.005859971888266434;0.1500244141;0.1690673828;0.15777587895;0.019042968699999996
n_queens;queens_list;msr;energy-pkg;10;0.80460815429;0.009886860136838514;0.7860717773;0.8212890625;0.8047790527500001;0.035217285200000004
n_queens;queens_list;msr;energy-pkg;11;4.42328491211;0.01637341807049198;4.3963012695;4.4428100586;4.4288940429500006;0.04650878909999978
n_queens;queens_list;msr;energy-pkg;12;25.49553222657;0.16031747628676712;25.2786865234;25.7305297852;25.46017456055;0.45184326180000056
n_queens;queens_list;msr;energy-ram;6;0.00131225586;5.931550678242578e-05;0.0012207031;0.0014038086;0.0012817383;0.00018310549999999998
n_queens;queens_list;msr;energy-ram;7;0.00337524415;0.0004675379677970056;0.0023803711;0.0037841797;0.0036621094;0.0014038086
n_queens;queens_list;msr;energy-ram;8;0.00548706056;0.00038219467469373717;0.0048828125;0.0060424805;0.0053405762;0.001159668
n_queens;queens_list;msr;energy-ram;9;0.01506347656;0.0013467133537609555;0.0139770508;0.0178222656;0.0146484375;0.0038452148000000016
n_queens;queens_list;msr;energy-ram;10;0.0633178711;0.0030291862929878945;0.0595703125;0.0674438477;0.0623474121;0.007873535200000004
n_queens;queens_list;msr;energy-ram;11;0.31960449218;0.003950105946937995;0.3121948242;0.3245849609;0.3200683594;0.012390136699999998
n_queens;queens_list;msr;energy-ram;12;1.95805664061;0.10113746928934422;1.8616943359;2.1421508789;1.9221496582;0.2804565429999999
